 n, WagnerPruss(T), Improved_Magnus(T), Huang(T), dales_formula
          25   1.0856542612693743E+027   63.205653124330894        63.265414869682225        80.779611422119800     
          26   1.1477421980504879E+027   57.174679757263000        57.227991817222616        73.787322100667168     
          27   1.2141970108255266E+027   51.677168394829636        51.724534180770185        67.344280824236051     
          28   1.2853747175707729E+027   46.669862593025115        46.711772295626041        61.411977343632060     
          29   1.3616640651270118E+027   42.112672703695885        42.149599111701271        55.954244990437125     
          30   1.4434898623375483E+027   37.968471116706851        38.000866432668829        50.937143906741852     
          31   1.5313166845795557E+027   34.202898793030343        34.231192305754028        46.328848438114569     
          32   1.6256529945448051E+027   30.784182590870561        30.808779079076185        42.099538616947022     
          33   1.7270557299558006E+027   27.682962901926107        27.704241657228270        38.221295661849609     
          34   1.8361354155435435E+027   24.872131129766974        24.890445499522048        34.668001417731361     
          35   1.9535618641847465E+027   22.326676557045623        22.342353919004029        31.415241660577575     
          36   2.0800705407351719E+027   20.023542162860348        20.036884253948116        28.440213190813502     
          37   2.2164696719674951E+027   17.941488966030452        17.952772497040023        25.721634639430114     
          38   2.3636481973076744E+027   16.060968484313456        16.070445980870591        23.239660911769246     
          39   2.5225846679836731E+027   14.364002913683240        14.371903731631690        20.975801194935954     
          40   2.6943572170041282E+027   12.834072645682090        12.840604116050519        18.912840456126698     
